user_id,transaction_type,amount,balance_before,balance_after,timestamp,is_anomaly,balance_ratio,amount_to_balance_ratio,norm_amount
user_46,recarga,18506.53,286826.27,305332.80000000005,2023-01-01 20:01:00,0,-0.007933820631225054,-0.3636170224541969,0.19987053093795348
user_67,recarga,27983.13,99844.09,127827.22,2023-01-01 20:02:00,0,0.03949216914716562,1.4264626809159706,0.6411812769007101
user_75,recarga,17639.62,286056.85,303696.47,2023-01-01 20:03:00,0,-0.00856219158641125,-0.40603222484312584,0.14796935933961955
user_44,recarga,19784.74,330639.03,350423.77,2023-01-01 20:04:00,0,-0.008963994930306127,-0.4335563093116963,0.2718794068551094
user_1,retiro,10967.31,74853.02,63885.71000000001,2023-01-01 20:05:00,0,-0.054375367981682465,0.5845704975284104,-0.3740927329955147
user_26,recarga,18363.54,74543.15,92906.69,2023-01-01 20:06:00,0,0.03203890498190656,1.2673312006441309,0.19148937253701898
user_94,recarga,26709.58,27357.46,54067.04,2023-01-01 20:07:00,0,0.19219923414007137,2.3095554458074807,0.5919990286903595
user_35,recarga,2249572.01,382837.3,2632409.31,2023-01-01 20:08:00,1,1.2594140314255597,2.391232683545987,4.719953571840494
user_35,recarga,3214.99,172194.18,175409.16999999998,2023-01-01 20:09:00,0,-0.01801942268853728,-1.147165366964643,-1.7912014010159745
user_25,retiro,15138.29,120456.02,105317.73,2023-01-01 20:10:00,0,-0.049786254324820894,0.3859378979834981,-0.018438319322188302
user_42,retiro,16720.62,391266.25,374545.63,2023-01-01 20:11:00,0,-0.03153019352813858,-0.7073066422198415,0.0899148900119985
user_26,recarga,20496.44,80195.29,100691.73,2023-01-01 20:12:00,0,0.034067942679846995,1.3135227620132301,0.3098688400400901
user_68,retiro,14806.22,219319.88,204513.66,2023-01-01 20:13:00,0,-0.03698259871371926,-0.32006423735175826,-0.04269851164375139
user_19,recarga,14467.21,374945.47,389412.68,2023-01-01 20:14:00,0,-0.013638730794507257,-0.7783573681585697,-0.06806725484739719
user_10,recarga,7676.42,291177.84,298854.26,2023-01-01 20:15:00,0,-0.01632715368744805,-0.9990101462885821,-0.7756738570765745
user_73,retiro,1273.47,281460.07,280186.60000000003,2023-01-01 20:16:00,0,-0.023122464064836045,-1.4399740993129764,-2.929864189844075
user_37,recarga,1396519.28,87157.07,1483676.35,2023-01-01 20:17:00,1,3.449298763106344,2.3913005217201047,4.3257651643078034
user_5,retiro,13927.58,98657.04,84729.45999999999,2023-01-01 20:18:00,0,-0.053198208983739524,0.5359173556911437,-0.10977612061271481
user_71,retiro,7536.8,295453.81,287917.01,2023-01-01 20:19:00,0,-0.02773971713738546,-1.015094742361765,-0.7965628364324483
user_22,recarga,7965.86,21547.76,29513.62,2023-01-01 20:20:00,0,0.05913373610734525,1.7339973702605163,-0.7336221781222503
user_46,retiro,22478.19,435867.81,413389.62,2023-01-01 20:21:00,0,-0.03347481067201899,-0.5621578523427606,0.4087114954457543
user_89,retiro,19209.96,181730.69,162520.73,2023-01-01 20:22:00,0,-0.04539005587413201,0.17112677294466916,0.24012712458160562
user_45,recarga,24752.02,214141.95,238893.97,2023-01-01 20:23:00,0,0.0032959699439257836,0.280634087754646,0.5113412774306946
user_11,retiro,15663.73,136631.84,120968.11,2023-01-01 20:24:00,0,-0.047357298008695335,0.2704393404952488,0.01882093002925352
user_89,recarga,14599.86,439568.84,454168.7,2023-01-01 20:25:00,0,-0.014820149078487346,-0.8731777134298101,-0.05806660750492458
user_12,retiro,21794.73,324827.0,303032.27,2023-01-01 20:26:00,0,-0.03689163971663387,-0.3260397252013241,0.37570289072180846
user_61,retiro,4129088.59,230455.15,-3898633.44,2023-01-01 20:27:00,1,-4.073495962529924,2.391300699533622,5.206391702878326
user_81,recarga,46880.14,296801.31,343681.45,2023-01-01 20:28:00,0,0.012610173979247229,0.6836735297357033,1.1771184002918662
user_88,recarga,26392.7,196381.1,222773.8,2023-01-01 20:29:00,0,0.007431407306984375,0.47201799753103574,0.579375680854046
user_96,retiro,15432.39,238135.41,222703.02,2023-01-01 20:30:00,0,-0.03638734518111627,-0.35945155665394596,0.002582059790939423
user_59,recarga,31448.82,185239.77,216688.59,2023-01-01 20:31:00,0,0.015209086258339334,0.7794964238605244,0.7638766830504935
user_42,recarga,25318.54,211230.65,236549.19,2023-01-01 20:32:00,0,0.004235976603238972,0.32603531931634006,0.5353592446126045
user_75,recarga,19612.85,164338.51,183951.36,2023-01-01 20:33:00,0,0.004122113953979033,0.3205973988390857,0.2624872129389123
user_99,recarga,23257.25,48044.13,71301.38,2023-01-01 20:34:00,0,0.0842516126040126,1.9747128643558107,0.4450654352288178
user_67,recarga,28548.07,28299.68,56847.75,2023-01-01 20:35:00,0,0.19931060080822777,2.3167864170164054,0.6622444960690193
user_4,recarga,33907.63,95312.04,129219.66999999998,2023-01-01 20:36:00,0,0.05607430690177428,1.694665311396532,0.8425382993016154
user_36,recarga,4893.15,133302.49,138195.63999999998,2023-01-01 20:37:00,0,-0.014051771317829085,-0.8111352936085673,-1.294670187828726
user_71,retiro,23247.04,446331.21,423084.17,2023-01-01 20:38:00,0,-0.03358784233866928,-0.5539700149313351,0.44459738098056006
user_91,recarga,33483.75,309511.84,342995.59,2023-01-01 20:39:00,0,0.0016678139780958558,0.19919050014660655,0.8294172853785987
user_30,recarga,12025.39,479565.61,491591.0,2023-01-01 20:40:00,0,-0.016610436197280296,-1.0232955009912992,-0.2717768227358478
user_8,recarga,3420.67,176426.96,179847.63,2023-01-01 20:41:00,0,-0.01786149921125598,-1.1330219815013105,-1.7171236629088038
user_50,recarga,2480.36,206851.62,209331.98,2023-01-01 20:42:00,0,-0.019488922049663363,-1.2820197709616774,-2.104016000249768
user_28,recarga,38018.48,362679.08,400697.56,2023-01-01 20:43:00,0,0.0009299263121996754,0.16106727848413813,0.9614504203265367
user_77,recarga,28776.13,293172.02,321948.15,2023-01-01 20:44:00,0,-0.0005373124318335862,0.08292229108317072,0.6706227587401047
user_39,recarga,12049.07,268661.24,280710.31,2023-01-01 20:45:00,0,-0.012260934273595817,-0.671833788086898,-0.26959742419856036
user_40,retiro,36552.7,292026.38,255473.68,2023-01-01 20:46:00,0,-0.049674927700078454,0.38080878709188054,0.9206838128356256
user_85,retiro,13756.24,296226.3,282470.06,2023-01-01 20:47:00,0,-0.03234523216652776,-0.6454717737144272,-0.12337796116900196
user_10,retiro,10768.29,385212.81,374444.52,2023-01-01 20:48:00,0,-0.02827770004926334,-0.9692896178161048,-0.3945029742863337
user_22,retiro,22382.03,337360.19,314978.16000000003,2023-01-01 20:49:00,0,-0.036726172872133075,-0.3369497443019806,0.4041320477882962
user_0,retiro,14799.55,479083.98,464284.43,2023-01-01 20:50:00,0,-0.028924022720312317,-0.9152152688136913,-0.04319168687214181
user_45,recarga,31350.47,474501.88,505852.35,2023-01-01 20:51:00,0,-0.007593238730373294,-0.3409435821955144,0.7605961925347711
user_20,retiro,10313.49,216742.2,206428.71,2023-01-01 20:52:00,0,-0.03259739647553609,-0.6266356736145613,-0.4426836499409827
user_89,recarga,18083.74,27504.08,45587.82000000001,2023-01-01 20:53:00,0,0.12230435064852879,2.169048032265019,0.17488756912969786
user_35,retiro,23435.61,15426.64,-8008.970000000001,2023-01-01 20:54:00,0,-0.3581696860173356,2.3707307618755205,0.4532070355372187
user_53,retiro,18453.01,70364.77,51911.76000000001,2023-01-01 20:55:00,0,-0.07986610299049517,1.3454857002190372,0.1967415840566303
user_86,recarga,24741.35,46699.73,71441.08,2023-01-01 20:56:00,0,0.09428581906873346,2.0407125741023355,0.5108833510094547
user_56,recarga,24109.16,192949.36,217058.52,2023-01-01 20:57:00,0,0.005354846471779173,0.37858810044832736,0.4833717459167086
user_0,recarga,6210.83,35908.55,42119.380000000005,2023-01-01 20:58:00,0,0.015910066687672354,0.804250510149277,-1.018142327214867
user_62,retiro,9101.38,316207.88,307106.5,2023-01-01 20:59:00,0,-0.028460066156087864,-0.9539273140275449,-0.5829661415747627
user_53,retiro,24336.21,103185.37,78849.16,2023-01-01 21:00:00,0,-0.07405004802080645,1.2119568834578671,0.49333946075033247
user_54,retiro,26980.49,261843.01,234862.52,2023-01-01 21:01:00,0,-0.044803409612031914,0.1404583456733593,0.6026660266859856
user_39,recarga,22848.71,60508.6,83357.31,2023-01-01 21:02:00,0,0.060874660129061405,1.7552126951312763,0.4261649805247719
user_14,retiro,4675.1,415587.24,410912.14,2023-01-01 21:03:00,0,-0.02460207676033954,-1.2973618365093111,-1.3479737225977437
user_20,recarga,21834.19,392179.83,414014.02,2023-01-01 21:04:00,0,-0.00987984323227989,-0.4974912440731032,0.37763828843714103
user_46,retiro,4063.49,199378.74,195315.25,2023-01-01 21:05:00,0,-0.026611255397923996,-1.113583567776316,-1.512812132435389
user_72,recarga,17490.29,456190.73,473681.02,2023-01-01 21:06:00,0,-0.013692617400181545,-0.7826112469228853,0.1387569590200691
user_52,recarga,7013.57,100993.32,108006.89,2023-01-01 21:07:00,0,-0.0068508241432714235,-0.29227455498407473,-0.8786606870353638
user_8,recarga,18208.96,408828.99,427037.95,2023-01-01 21:08:00,0,-0.012328958058979699,-0.6769932987875223,0.18235081602175388
user_73,retiro,12037.8,277469.16,265431.36,2023-01-01 21:09:00,0,-0.03167315616046021,-0.696354039777839,-0.27063409731615523
user_51,retiro,29445.34,171494.23,142048.89,2023-01-01 21:10:00,0,-0.059920247468681055,0.794494560761754,0.6948077084394945
user_56,recarga,12792.15,51336.86,64129.01,2023-01-01 21:11:00,0,0.03266139879181129,1.2817454759476996,-0.20341876608945342
user_25,recarga,25923.41,93942.45,119865.86,2023-01-01 21:12:00,0,0.03854337059696376,1.4077500417450393,0.5603830384712256
user_40,retiro,17439.08,432802.68,415363.6,2023-01-01 21:13:00,0,-0.030992969178350694,-0.7488750892097396,0.13557854898810823
user_34,recarga,1000.0,307374.18,308374.18,2023-01-01 21:14:00,0,-0.02141123234963982,-1.4676543364379688,-3.2372992603404827
user_62,retiro,32029.56,126176.82,94147.26,2023-01-01 21:15:00,0,-0.07801505969358578,1.305016567386343,0.7830286832073159
user_24,recarga,24584.4,252967.91,277552.31,2023-01-01 21:16:00,0,-0.0007507393021116515,0.07128911987868869,0.5041232396765178
user_89,recarga,27723.36,62839.97,90563.33,2023-01-01 21:17:00,0,0.07483207970225651,1.8990983200417642,0.6313444392663649
user_74,retiro,9518.4,58432.82,48914.42,2023-01-01 21:18:00,0,-0.05798149954470577,0.7245350372601627,-0.5325807755595622
user_37,retiro,9349.28,454804.68,445455.4,2023-01-01 21:19:00,0,-0.026649967111969486,-1.1101498731727741,-0.5527271051522364
user_1,recarga,33471.59,234349.58,267821.17,2023-01-01 21:20:00,0,0.009285312605880006,0.5511498744687054,0.8290382880442607
user_6,recarga,26300.93,187167.91,213468.84,2023-01-01 21:21:00,0,0.008778086437217883,0.5298868044812844,0.575689921654924
user_81,retiro,1000.0,475045.2,474045.2,2023-01-01 21:22:00,0,-0.02259014668513645,-1.4928617997876692,-3.2372992603404827
user_90,recarga,31017.2,205510.33,236527.53,2023-01-01 21:23:00,0,0.011066107664187934,0.6235749140618672,0.7493983204339999
user_33,retiro,6803.31,174758.64,167955.33000000002,2023-01-01 21:24:00,0,-0.030692892747102032,-0.772379484940899,-0.9134949158657107
user_90,recarga,30748.49,143763.22,174511.71,2023-01-01 21:25:00,0,0.024904365726208126,1.0853651687608425,0.740276518036787
user_16,recarga,13014.47,286880.78,299895.25,2023-01-01 21:26:00,0,-0.012147243388307588,-0.6632332287865339,-0.1844078211918445
user_42,retiro,4260.94,283621.19,279360.25,2023-01-01 21:27:00,0,-0.025432451531619025,-1.2200653111706488,-1.456878406482446
user_58,retiro,20154.32,17935.15,-2219.1699999999983,2023-01-01 21:28:00,0,-0.27028452212597537,2.336996109286898,0.2917843036470014
user_50,recarga,23747.79,330490.54,354238.33,2023-01-01 21:29:00,0,-0.0063207203802010635,-0.2581463745193656,0.46730048508362865
user_53,retiro,19011.75,396270.48,377258.73,2023-01-01 21:30:00,0,-0.032683787452936146,-0.6202141106983172,0.2289437287963659
user_23,recarga,7375.48,311822.63,319198.11,2023-01-01 21:31:00,0,-0.016923425879812798,-1.0503656545563593,-0.8212145801842857
user_24,recarga,21306.75,436245.19,457551.94,2023-01-01 21:32:00,0,-0.011382712895585876,-0.6061288181980512,0.351457621438685
user_70,retiro,9260.38,145444.02,136183.63999999998,2023-01-01 21:33:00,0,-0.03613746179478599,-0.3761865163847362,-0.563472532468908
user_51,retiro,8582.67,104069.91,95487.24,2023-01-01 21:34:00,0,-0.04027541057473349,-0.11380151253245134,-0.6491621805661097
user_69,retiro,6342.24,351666.27,345324.03,2023-01-01 21:35:00,0,-0.026095070069438224,-1.1597495904495718,-0.9940457781726522
user_87,recarga,12046.16,102393.96,114440.12,2023-01-01 21:36:00,0,0.003748540445033554,0.30263753650946357,-0.26986500277956627
user_32,recarga,2675040.15,54641.39,2729681.54,2023-01-01 21:37:00,1,10.485448435261205,2.391300915052292,4.860470141446967
user_48,recarga,20726.86,57341.38,78068.23999999999,2023-01-01 21:38:00,0,0.05732849093429728,1.7111146491595883,0.32186971497671485
user_28,recarga,30601.54,386512.81,417114.35,2023-01-01 21:39:00,0,-0.004711466148912049,-0.1576231859264857,0.7352522973101101
user_62,retiro,16262.21,24081.28,7819.07,2023-01-01 21:40:00,0,-0.17100076635744893,2.1821521668178985,0.05968052446134316
user_21,recarga,27395.25,151833.79,179229.04,2023-01-01 21:41:00,0,0.017551392824410168,0.8604848881766525,0.6187793474316412
user_25,retiro,1000.0,73301.34,72301.34,2023-01-01 21:42:00,0,-0.025128584875514805,-1.248127932319557,-3.2372992603404827
user_27,recarga,12771.99,379905.97,392677.96,2023-01-01 21:43:00,0,-0.014731109802736434,-0.86591637461671,-0.2051599478024463
user_84,recarga,29281.63,256711.61,285993.24,2023-01-01 21:44:00,0,0.00296115893571081,0.26418059190455595,0.6889454640225406
user_48,recarga,10074.39,110691.28,120765.67,2023-01-01 21:45:00,0,-0.0021076628702062753,-0.004304481899199789,-0.468923799165822
user_70,recarga,20741.52,377701.34,398442.86,2023-01-01 21:46:00,0,-0.010046738284745269,-0.5093244588152117,0.32262846141919693
user_80,recarga,21774.86,377679.59,399454.45,2023-01-01 21:47:00,0,-0.00944425968071452,-0.46687365983534024,0.3747269205869982
user_83,retiro,8648.95,266281.1,257632.15,2023-01-01 21:48:00,0,-0.02927371909129548,-0.886385154910886,-0.6404711610434687
user_48,recarga,29908.0,145166.4,175074.4,2023-01-01 21:49:00,0,0.023177484560499183,1.0362498856293518,0.7111902564743157
user_19,retiro,6250.82,297275.78,291024.96,2023-01-01 21:50:00,0,-0.02675345327905586,-1.1009901614262658,-1.010752705949513
user_85,recarga,24534.28,467429.75,491964.03,2023-01-01 21:51:00,0,-0.010580670253968059,-0.547565753882795,0.501954855551244
user_91,retiro,28425.89,35301.83,6875.940000000002,2023-01-01 21:52:00,0,-0.19972320479432237,2.2545152224832727,0.6577267609301342
user_62,recarga,38563.28,140805.42,179368.7,2023-01-01 21:53:00,0,0.038087786793308195,1.3986134583902434,0.9761799336702491
user_60,retiro,16564.78,149634.91,133070.13,2023-01-01 21:54:00,0,-0.04648980037629372,0.2273038232556265,0.07973599703015333
user_48,recarga,29194.29,319587.72,348782.00999999995,2023-01-01 21:55:00,0,-0.002033675062652918,-0.00010877527718542982,0.6858037215327174
user_70,retiro,22821.49,329070.55,306249.06,2023-01-01 21:56:00,0,-0.03738793266494105,-0.2936233980855578,0.4248930035451415
user_0,retiro,18232.41,111094.54,92862.13,2023-01-01 21:57:00,0,-0.05825046405356896,0.7344530179808297,0.1837424202067364
user_95,recarga,19509.21,115889.29,135398.5,2023-01-01 21:58:00,0,0.014894719676215397,0.7682478628593365,0.2567820448328391
user_12,recarga,26358.21,464824.22,491182.43,2023-01-01 21:59:00,0,-0.009652893044717711,-0.48149087373885413,0.5779920522763584
user_93,recarga,30515.81,380586.42,411102.23,2023-01-01 22:00:00,0,-0.004489870544230806,-0.14413496221982317,0.7323093782191131
user_86,retiro,14702.19,467792.15,453089.96,2023-01-01 22:01:00,0,-0.029042308713153532,-0.9054301085664502,-0.05041732079748159
user_50,recarga,25809.62,416534.86,442344.48,2023-01-01 22:02:00,0,-0.008496659120778915,-0.40157310585999306,0.5557230053432666
user_55,recarga,40006.26,207037.81,247044.07,2023-01-01 22:03:00,0,0.02036545661410298,0.9515461658815323,1.0141530044463412
user_82,recarga,18644.12,69734.74,88378.86,2023-01-01 22:04:00,0,0.0366555005443642,1.3692329793052416,0.20787071022976308
user_61,recarga,30131.9,318479.68,348611.58,2023-01-01 22:05:00,0,-0.0013163726062905188,0.04012365068360109,0.7190223650886801
user_31,retiro,9303.41,182475.62,173172.21,2023-01-01 22:06:00,0,-0.033345690761984556,-0.571543898120069,-0.5582578839634168
user_29,recarga,24440.66,218451.88,242892.54,2023-01-01 22:07:00,0,0.0024811284187260967,0.2403269495228101,0.4978919048148417
user_28,retiro,19304.44,218681.07,199376.63,2023-01-01 22:08:00,0,-0.041553481898779804,-0.03875658605980671,0.24541495623974047
user_48,retiro,13981.68,468894.61,454912.93,2023-01-01 22:09:00,0,-0.0286879202492213,-0.93484914107408,-0.10551815489151241
user_44,recarga,12917.64,43742.59,56660.23,2023-01-01 22:10:00,0,0.042796959516376444,1.488454375216648,-0.19264532270513887
user_92,retiro,27049.25,104620.84,77571.59,2023-01-01 22:11:00,0,-0.07905035690835162,1.3278738230756428,0.6053553925300739
user_29,recarga,27482.81,307892.01,335374.82,2023-01-01 22:12:00,0,-0.0024929908230724206,-0.026296017035975398,0.6221480105299828
user_15,retiro,3518.38,443041.45,439523.07,2023-01-01 22:13:00,0,-0.023874249657835737,-1.3667179000696288,-1.6835679800564116
user_39,recarga,1579.17,459791.9,461371.07,2023-01-01 22:14:00,0,-0.02137137385259889,-1.4636949278184137,-2.6598357035939646
user_18,retiro,19290.04,283759.53,264469.49000000005,2023-01-01 22:15:00,0,-0.03708615901634837,-0.3132797325839682,0.24461079266106575
user_17,recarga,11817.68,26935.0,38752.68,2023-01-01 22:16:00,0,0.07429946412495905,1.8943613944678988,-0.2910904628254434
user_0,recarga,18880.73,187811.71,206692.44,2023-01-01 22:17:00,0,-1.4899678894218014e-05,0.1111092320136101,0.22148335567337749
user_77,recarga,12354.53,460228.31,472582.84,2023-01-01 22:18:00,0,-0.016221339985602802,-0.9899910070538752,-0.24188393317779383
user_46,recarga,26459.12,254972.6,281431.72000000003,2023-01-01 22:19:00,0,0.0006980746724131958,0.14892811875821108,0.5820348548567545
user_65,retiro,16559.57,366040.51,349480.94,2023-01-01 22:20:00,0,-0.0320814704785153,-0.6653224033618571,0.07939395011924844
user_91,recarga,33336.7,141904.78,175241.47999999998,2023-01-01 22:21:00,0,0.029528305637417655,1.2069182443083353,0.8248242951738147
user_93,retiro,26573.93,22253.42,-4320.510000000002,2023-01-01 22:22:00,0,-0.2859139784680456,2.3461882960380396,0.5866147372051987
user_37,recarga,30841.61,293396.49,324238.1,2023-01-01 22:23:00,0,0.0009942321361587783,0.16442047865708312,0.7434471513383161
user_50,retiro,24848.18,419140.69,394292.51,2023-01-01 22:24:00,0,-0.03517215363981123,-0.44196986651205855,0.5154587911381507
user_62,recarga,18483.46,495231.66,513715.12,2023-01-01 22:25:00,0,-0.01391632717078119,-0.8003430685206097,0.19852296258587407
user_3,recarga,8330.12,424847.28,433177.4,2023-01-01 22:26:00,0,-0.017813379113770716,-1.1287256295271664,-0.6829417316169475
user_0,recarga,32068.99,281457.24,313526.23,2023-01-01 22:27:00,0,0.0029336336960314683,0.262821237659624,0.7843156762971634
user_7,retiro,4742.3,308276.52,303534.22000000003,2023-01-01 22:28:00,0,-0.02551164419433623,-1.2127936104571906,-1.3312705122346873
user_28,recarga,16514.02,413840.38,430354.4,2023-01-01 22:29:00,0,-0.01334848729687233,-0.7555600478333016,0.07639864089962439
user_54,retiro,15784.86,19707.24,3922.380000000001,2023-01-01 22:30:00,0,-0.19878163787962588,2.252666959570188,0.027222660393784
user_2,retiro,25800.75,476305.73,450504.98,2023-01-01 22:31:00,0,-0.03404641820107723,-0.5210243616763426,0.5553588395747062
user_31,recarga,13498.28,270298.41,283796.69,2023-01-01 22:32:00,0,-0.01114137508710187,-0.5883639080079143,-0.14419813367398587
user_9,retiro,4616.31,476505.6,471889.29,2023-01-01 22:33:00,0,-0.024258499794322028,-1.329912543751119,-1.3627962915332434
user_73,recarga,9696.92,384613.9,394310.82,2023-01-01 22:34:00,0,-0.01658040835811899,-1.0207116001890395,-0.5117216734194121
user_82,recarga,22046.18,84635.66,106681.84,2023-01-01 22:35:00,0,0.035145019232586804,1.337135116115589,0.3879728016923653
user_33,retiro,17346.98,90977.31,73630.33,2023-01-01 22:36:00,0,-0.06409911737148843,0.9338724701555865,0.12983730977586125
user_96,retiro,37325.99,183286.53,145960.54,2023-01-01 22:37:00,0,-0.066956785166888,1.020963396059758,0.9424020114834621
user_86,retiro,16046.55,139354.13,123307.58,2023-01-01 22:38:00,0,-0.04746903796567366,0.2759216147792882,0.04514315560773424
user_54,recarga,20376.76,225256.39,245633.15,2023-01-01 22:39:00,0,-0.0022292961345070916,-0.011220883240370901,0.30357911207575
user_91,recarga,9332.32,305912.9,315245.22000000003,2023-01-01 22:40:00,0,-0.015415751803866595,-0.9222424993085846,-0.5547687049567183
user_31,recarga,22361.84,223923.95,246285.79,2023-01-01 22:41:00,0,-0.0001614742670866355,0.10324176968525026,0.4031678897955554
user_49,retiro,13750.12,37646.09,23895.969999999998,2023-01-01 22:42:00,0,-0.1025676535659585,1.721759764352599,-0.12386710969664753
user_6,recarga,15514.09,488059.49,503573.58,2023-01-01 22:43:00,0,-0.015133999038669405,-0.898924955534442,0.00834623468877565
user_92,retiro,8820.66,218309.85,209489.19,2023-01-01 22:44:00,0,-0.031017382909754226,-0.746971865887488,-0.6182794371635955
user_7,recarga,22734.08,427026.75,449760.83,2023-01-01 22:45:00,0,-0.010415609642954581,-0.535680862537906,0.4207974920339062
user_64,recarga,12365.12,46237.6,58602.72,2023-01-01 22:46:00,0,0.036670428678539535,1.3695444255104638,-0.24093618590751958
user_56,recarga,2669.86,406931.79,409601.65,2023-01-01 22:47:00,0,-0.020683542018369316,-1.3961142180392436,-2.0147597396686328
user_66,recarga,20220.99,94968.27,115189.26,2023-01-01 22:48:00,0,0.02469354808836561,1.0794826240703184,0.29533386278718615
user_87,recarga,7609.77,342908.42,350518.19,2023-01-01 22:49:00,0,-0.017244816651070145,-1.0784251962437423,-0.7855949560720914
user_86,retiro,11552.48,334285.28,322732.80000000005,2023-01-01 22:50:00,0,-0.029731033263442782,-0.8491278540437269,-0.31627873998014805
user_58,retiro,1000.0,455805.29,454805.29,2023-01-01 22:51:00,0,-0.02260969637600699,-1.490904329121764,-3.2372992603404827
user_71,recarga,18370.91,167131.57,185502.48,2023-01-01 22:52:00,0,0.002049630092673444,0.21861634440558605,0.1919230408352471
user_53,recarga,11336.63,63390.28,74726.91,2023-01-01 22:53:00,0,0.017201759126556374,0.8487047531641986,-0.3372358944896436
user_66,recarga,22289.4,433637.25,455926.65,2023-01-01 22:54:00,0,-0.01081967190270832,-0.5648752797592395,0.3997009726445095
user_50,retiro,17831.42,172472.99,154641.57,2023-01-01 22:55:00,0,-0.04487958203941363,0.1444684920978971,0.15968142173099023
user_96,recarga,22398.29,123941.56,146339.85,2023-01-01 22:56:00,0,0.01761455306591828,0.8626016450820893,0.40490786256757566
user_91,retiro,10430.16,248242.22,237812.06,2023-01-01 22:57:00,0,-0.0313720632329973,-0.7194745636688239,-0.430112461334473
user_7,recarga,3946.17,81606.49,85552.66,2023-01-01 22:58:00,0,-0.011489423945466808,-0.6140234934981934,-1.5474261055946228
user_33,recarga,32932.37,155512.04,188444.41,2023-01-01 22:59:00,0,0.024439414513519286,1.0723499806285914,0.8120839564471145
user_34,retiro,15930.36,198787.51,182857.15,2023-01-01 23:00:00,0,-0.0397619867374687,-0.1447141520765933,0.03722495628525114
user_95,recarga,10492.09,145855.09,156347.18,2023-01-01 23:01:00,0,-0.006303380769295832,-0.2570386887894132,-0.42349984282867315
user_87,recarga,19882.42,230627.16,250509.58,2023-01-01 23:02:00,0,-0.0031639396199828235,-0.06515731770184054,0.2771782992667966
user_77,recarga,21782.91,198478.83,220261.74,2023-01-01 23:03:00,0,0.0020123449395539274,0.21672830596703987,0.37512243221262054
user_31,recarga,19606.6,389549.61,409156.21,2023-01-01 23:04:00,0,-0.01105492796840589,-0.5820306360495394,0.26214406853936867
user_45,recarga,37930.61,460020.25,497950.86,2023-01-01 23:05:00,0,-0.003989949763776949,-0.11401226812846685,0.9590538064146702
user_15,retiro,16492.77,59452.38,42959.61,2023-01-01 23:06:00,0,-0.08320733243690545,1.4141306357694072,0.07499827521428674
user_67,retiro,12307.16,413418.25,401111.09,2023-01-01 23:07:00,0,-0.028677112930756324,-0.9357511379076757,-0.2461338427987514
user_36,recarga,1000.0,466567.89,467567.89,2023-01-01 23:08:00,0,-0.021655453807640442,-1.4920190704543614,-3.2372992603404827
user_53,retiro,28615.16,346440.44,317825.28,2023-01-01 23:09:00,0,-0.04030345167171621,-0.11212600233686197,0.6647165228462776
user_84,recarga,25440.15,498245.64,523685.79,2023-01-01 23:10:00,0,-0.010894802318155017,-0.5703412737651762,0.5404407887082352
user_13,recarga,23615.99,174171.07,197787.06,2023-01-01 23:11:00,0,0.007694242489421686,0.4834765870806719,0.4613744019561406
user_94,recarga,17108.76,416851.87,433960.63,2023-01-01 23:12:00,0,-0.013098065313962189,-0.7360452207001433,0.11483641920321745
user_54,recarga,3595393.57,340114.23,3935507.8,2023-01-01 23:13:00,1,2.275006933854369,2.3912973766761105,5.097054906433758
user_47,recarga,17035.5,168480.11,185515.61,2023-01-01 23:14:00,0,0.0001132409984818021,0.11796121608430643,0.11017869453972917
user_81,retiro,3257.49,355291.48,352033.99,2023-01-01 23:15:00,0,-0.024144233187585577,-1.340813062261404,-1.775491124691592
user_6,recarga,31072.94,259714.7,290787.64,2023-01-01 23:16:00,0,0.0041877213524014354,0.32373276732633516,0.7512800285372149
user_73,recarga,10688.12,102597.21,113285.33,2023-01-01 23:17:00,0,0.000786722638475102,0.15357864427485116,-0.4028377807835921
user_6,recarga,17123.63,95201.04,112324.67,2023-01-01 23:18:00,0,0.017428053934736707,0.8563413630030611,0.11577924634902205
user_32,retiro,8944.11,359565.43,350621.32,2023-01-01 23:19:00,0,-0.02760011085662098,-1.0271009628819814,-0.6026055484617279
user_22,retiro,22447.67,358845.93,336398.26,2023-01-01 23:20:00,0,-0.03589216640254635,-0.39273087562851394,0.40726028526140534
user_84,recarga,11865.58,270079.14,281944.72000000003,2023-01-01 23:21:00,0,-0.012462165079596473,-0.6871264747203191,-0.28660484150885635
user_18,recarga,30976.63,255693.68,286670.31,2023-01-01 23:22:00,0,0.004518599355200442,0.33946063566143286,0.7480264789931773
user_18,recarga,5339.4,98218.84,103558.24,2023-01-01 23:23:00,0,-0.010168338845645209,-0.5179820699855866,-1.193012100525266
user_35,recarga,32435.46,220350.2,252785.66,2023-01-01 23:24:00,0,0.01024649779478014,0.5906654101663696,0.7961977096344455
user_28,recarga,28518.83,436984.79,465503.62,2023-01-01 23:25:00,0,-0.007770843548309168,-0.3527397346034455,0.661165181663988
user_59,recarga,18443.42,428816.38,447259.8,2023-01-01 23:26:00,0,-0.012665333641976691,-0.7026575101540109,0.19617990780582714
user_81,recarga,29166.74,333850.26,363017.0,2023-01-01 23:27:00,0,-0.002910046730775102,-0.050366156222987235,0.6848106446985441
user_1,recarga,14990.59,498704.77,513695.36,2023-01-01 23:28:00,0,-0.015514172846548525,-0.9304334345895391,-0.029158635259766044
