user_id,transaction_type,amount,balance_before,balance_after,timestamp,is_anomaly
user_77,retiro,9217.71,287413.54,278195.82999999996,2023-01-01 18:27:00,0
user_74,retiro,17831.18,497949.95,480118.77,2023-01-01 18:28:00,0
user_8,recarga,16651.49,116484.77,133136.26,2023-01-01 18:29:00,0
user_33,recarga,6822.01,216647.14,223469.15000000002,2023-01-01 18:30:00,0
user_75,retiro,19785.77,72587.97,52802.2,2023-01-01 18:31:00,0
user_98,recarga,25292.1,99099.38,124391.48000000001,2023-01-01 18:32:00,0
user_34,recarga,17044.84,359352.39,376397.23000000004,2023-01-01 18:33:00,0
user_0,recarga,1000.0,12372.91,13372.91,2023-01-01 18:34:00,0
user_39,recarga,12884.45,446012.12,458896.57,2023-01-01 18:35:00,0
user_63,retiro,24272.79,320260.4,295987.61000000004,2023-01-01 18:36:00,0
user_21,recarga,22514.22,226043.48,248557.7,2023-01-01 18:37:00,0
user_59,retiro,18904.71,172366.94,153462.23,2023-01-01 18:38:00,0
user_63,recarga,15760.52,71874.28,87634.8,2023-01-01 18:39:00,0
user_92,recarga,4213.8,461565.67,465779.47,2023-01-01 18:40:00,0
user_71,retiro,22671.45,359037.94,336366.49,2023-01-01 18:41:00,0
user_10,recarga,5598.79,174832.57,180431.36000000002,2023-01-01 18:42:00,0
user_13,recarga,17957.51,44758.73,62716.240000000005,2023-01-01 18:43:00,0
user_59,recarga,9651.09,169584.59,179235.68,2023-01-01 18:44:00,0
user_29,recarga,29936.9,100470.8,130407.70000000001,2023-01-01 18:45:00,0
user_34,recarga,25820.27,395273.92,421094.19,2023-01-01 18:46:00,0
user_84,retiro,3386.39,362603.36,359216.97,2023-01-01 18:47:00,0
user_36,retiro,6329.44,254098.71,247769.27,2023-01-01 18:48:00,0
user_4,retiro,9724.86,444062.14,434337.28,2023-01-01 18:49:00,0
user_82,recarga,19205.02,98533.54,117738.56,2023-01-01 18:50:00,0
user_77,recarga,9451.37,231463.14,240914.51,2023-01-01 18:51:00,0
user_25,recarga,30250.63,358203.95,388454.58,2023-01-01 18:52:00,0
user_61,recarga,23742.9,43223.15,66966.05,2023-01-01 18:53:00,0
user_3,recarga,26499.43,192611.91,219111.34,2023-01-01 18:54:00,0
user_88,recarga,14467.58,290115.75,304583.33,2023-01-01 18:55:00,0
user_41,retiro,14654.22,189733.73,175079.51,2023-01-01 18:56:00,0
user_88,recarga,8830.2,245297.5,254127.7,2023-01-01 18:57:00,0
user_17,recarga,10264.74,307977.99,318242.73,2023-01-01 18:58:00,0
user_39,retiro,4434.53,190511.4,186076.87,2023-01-01 18:59:00,0
user_71,recarga,10652.77,61947.03,72599.8,2023-01-01 19:00:00,0
user_38,retiro,15262.77,78327.8,63065.03,2023-01-01 19:01:00,0
user_13,retiro,19180.78,268231.95,249051.17,2023-01-01 19:02:00,0
user_31,retiro,27749.98,95622.61,67872.63,2023-01-01 19:03:00,0
user_50,recarga,7898.18,446018.5,453916.68,2023-01-01 19:04:00,0
user_37,retiro,13162.92,418750.99,405588.07,2023-01-01 19:05:00,0
user_96,recarga,1000.0,181025.71,182025.71,2023-01-01 19:06:00,0
user_22,retiro,15135.91,417183.71,402047.80000000005,2023-01-01 19:07:00,0
user_62,recarga,34029.05,271262.04,305291.08999999997,2023-01-01 19:08:00,0
user_14,recarga,16556.37,87934.96,104491.33,2023-01-01 19:09:00,0
user_96,recarga,27164.53,310963.81,338128.33999999997,2023-01-01 19:10:00,0
user_24,recarga,3437255.5,342931.05,3780186.55,2023-01-01 19:11:00,1
user_16,retiro,15717.49,51106.87,35389.380000000005,2023-01-01 19:12:00,0
user_96,retiro,21613.49,164082.01,142468.52000000002,2023-01-01 19:13:00,0
user_65,retiro,5726.54,12638.15,6911.61,2023-01-01 19:14:00,0
user_77,recarga,6572.8,165050.11,171622.90999999997,2023-01-01 19:15:00,0
user_52,retiro,14359.53,174368.21,160008.68,2023-01-01 19:16:00,0
user_50,recarga,26695.81,318802.23,345498.04,2023-01-01 19:17:00,0
user_38,retiro,4791.42,107531.21,102739.79000000001,2023-01-01 19:18:00,0
user_50,retiro,15048.93,24744.58,9695.650000000001,2023-01-01 19:19:00,0
user_69,recarga,20081.15,164660.92,184742.07,2023-01-01 19:20:00,0
user_5,retiro,21304.14,414553.58,393249.44,2023-01-01 19:21:00,0
user_66,recarga,12380.13,205581.15,217961.28,2023-01-01 19:22:00,0
user_6,recarga,36380.56,213395.95,249776.51,2023-01-01 19:23:00,0
user_50,recarga,26778.74,239823.51,266602.25,2023-01-01 19:24:00,0
user_71,recarga,20730.84,378376.53,399107.37000000005,2023-01-01 19:25:00,0
user_41,retiro,12070.47,245212.2,233141.73,2023-01-01 19:26:00,0
user_63,recarga,11664.32,54728.55,66392.87,2023-01-01 19:27:00,0
user_14,recarga,23978.95,111135.9,135114.85,2023-01-01 19:28:00,0
user_28,recarga,15262.28,102069.71,117331.99,2023-01-01 19:29:00,0
user_32,retiro,24782.76,258853.03,234070.27,2023-01-01 19:30:00,0
user_93,retiro,8749.72,24665.44,15915.72,2023-01-01 19:31:00,0
user_26,retiro,1000.0,148972.14,147972.14,2023-01-01 19:32:00,0
user_35,retiro,7230.49,307525.52,300295.03,2023-01-01 19:33:00,0
user_28,recarga,29678.12,183778.83,213456.94999999998,2023-01-01 19:34:00,0
user_37,recarga,10776.76,356778.96,367555.72000000003,2023-01-01 19:35:00,0
user_56,recarga,5141.67,201698.46,206840.13,2023-01-01 19:36:00,0
user_96,recarga,24447.22,489836.19,514283.41000000003,2023-01-01 19:37:00,0
user_26,retiro,3271.11,483024.58,479753.47000000003,2023-01-01 19:38:00,0
user_54,recarga,2779.76,401921.95,404701.71,2023-01-01 19:39:00,0
user_32,retiro,3512.59,477651.36,474138.76999999996,2023-01-01 19:40:00,0
user_67,recarga,13531.24,110341.34,123872.58,2023-01-01 19:41:00,0
user_85,recarga,19162.53,377952.35,397114.88,2023-01-01 19:42:00,0
user_65,recarga,33892.85,167612.73,201505.58000000002,2023-01-01 19:43:00,0
user_9,retiro,19622.89,365394.22,345771.32999999996,2023-01-01 19:44:00,0
user_4,retiro,1000.0,193207.8,192207.8,2023-01-01 19:45:00,0
user_73,retiro,29655.42,151816.12,122160.7,2023-01-01 19:46:00,0
user_96,recarga,23609.61,479809.6,503419.20999999996,2023-01-01 19:47:00,0
user_37,retiro,13637.83,112843.87,99206.04,2023-01-01 19:48:00,0
user_12,recarga,21417.05,381698.61,403115.66,2023-01-01 19:49:00,0
user_30,recarga,13318.35,340589.36,353907.70999999996,2023-01-01 19:50:00,0
user_46,retiro,6639.22,158704.04,152064.82,2023-01-01 19:51:00,0
user_99,recarga,23488.82,234588.08,258076.9,2023-01-01 19:52:00,0
user_87,retiro,2548.29,80042.12,77493.83,2023-01-01 19:53:00,0
user_51,recarga,9822.67,461392.22,471214.88999999996,2023-01-01 19:54:00,0
user_55,recarga,23637.7,484378.7,508016.4,2023-01-01 19:55:00,0
user_14,retiro,2070.88,368906.89,366836.01,2023-01-01 19:56:00,0
user_28,recarga,23114.42,426215.97,449330.38999999996,2023-01-01 19:57:00,0
user_7,retiro,19450.06,50482.54,31032.48,2023-01-01 19:58:00,0
user_4,recarga,30841.17,198144.62,228985.78999999998,2023-01-01 19:59:00,0
user_28,retiro,31552.71,172097.45,140544.74000000002,2023-01-01 20:00:00,0
user_46,recarga,18506.53,286826.27,305332.80000000005,2023-01-01 20:01:00,0
user_67,recarga,27983.13,99844.09,127827.22,2023-01-01 20:02:00,0
user_75,recarga,17639.62,286056.85,303696.47,2023-01-01 20:03:00,0
user_44,recarga,19784.74,330639.03,350423.77,2023-01-01 20:04:00,0
user_1,retiro,10967.31,74853.02,63885.71000000001,2023-01-01 20:05:00,0
user_26,recarga,18363.54,74543.15,92906.69,2023-01-01 20:06:00,0
user_94,recarga,26709.58,27357.46,54067.04,2023-01-01 20:07:00,0
user_35,recarga,2249572.01,382837.3,2632409.3099999996,2023-01-01 20:08:00,1
user_35,recarga,3214.99,172194.18,175409.16999999998,2023-01-01 20:09:00,0
user_25,retiro,15138.29,120456.02,105317.73000000001,2023-01-01 20:10:00,0
user_42,retiro,16720.62,391266.25,374545.63,2023-01-01 20:11:00,0
user_26,recarga,20496.44,80195.29,100691.73,2023-01-01 20:12:00,0
user_68,retiro,14806.22,219319.88,204513.66,2023-01-01 20:13:00,0
user_19,recarga,14467.21,374945.47,389412.68,2023-01-01 20:14:00,0
user_10,recarga,7676.42,291177.84,298854.26,2023-01-01 20:15:00,0
user_73,retiro,1273.47,281460.07,280186.60000000003,2023-01-01 20:16:00,0
user_37,recarga,1396519.28,87157.07,1483676.35,2023-01-01 20:17:00,1
user_5,retiro,13927.58,98657.04,84729.45999999999,2023-01-01 20:18:00,0
user_71,retiro,7536.8,295453.81,287917.01,2023-01-01 20:19:00,0
user_22,recarga,7965.86,21547.76,29513.62,2023-01-01 20:20:00,0
user_46,retiro,22478.19,435867.81,413389.62,2023-01-01 20:21:00,0
user_89,retiro,19209.96,181730.69,162520.73,2023-01-01 20:22:00,0
user_45,recarga,24752.02,214141.95,238893.97,2023-01-01 20:23:00,0
user_11,retiro,15663.73,136631.84,120968.11,2023-01-01 20:24:00,0
user_89,recarga,14599.86,439568.84,454168.7,2023-01-01 20:25:00,0
user_12,retiro,21794.73,324827.0,303032.27,2023-01-01 20:26:00,0
user_61,retiro,4129088.59,230455.15,-3898633.44,2023-01-01 20:27:00,1
user_81,recarga,46880.14,296801.31,343681.45,2023-01-01 20:28:00,0
user_88,recarga,26392.7,196381.1,222773.80000000002,2023-01-01 20:29:00,0
user_96,retiro,15432.39,238135.41,222703.02000000002,2023-01-01 20:30:00,0
user_59,recarga,31448.82,185239.77,216688.59,2023-01-01 20:31:00,0
user_42,recarga,25318.54,211230.65,236549.19,2023-01-01 20:32:00,0
user_75,recarga,19612.85,164338.51,183951.36000000002,2023-01-01 20:33:00,0
user_99,recarga,23257.25,48044.13,71301.38,2023-01-01 20:34:00,0
user_67,recarga,28548.07,28299.68,56847.75,2023-01-01 20:35:00,0
user_4,recarga,33907.63,95312.04,129219.66999999998,2023-01-01 20:36:00,0
user_36,recarga,4893.15,133302.49,138195.63999999998,2023-01-01 20:37:00,0
user_71,retiro,23247.04,446331.21,423084.17000000004,2023-01-01 20:38:00,0
user_91,recarga,33483.75,309511.84,342995.59,2023-01-01 20:39:00,0
user_30,recarga,12025.39,479565.61,491591.0,2023-01-01 20:40:00,0
user_8,recarga,3420.67,176426.96,179847.63,2023-01-01 20:41:00,0
user_50,recarga,2480.36,206851.62,209331.97999999998,2023-01-01 20:42:00,0
user_28,recarga,38018.48,362679.08,400697.56,2023-01-01 20:43:00,0
user_77,recarga,28776.13,293172.02,321948.15,2023-01-01 20:44:00,0
user_39,recarga,12049.07,268661.24,280710.31,2023-01-01 20:45:00,0
user_40,retiro,36552.7,292026.38,255473.68,2023-01-01 20:46:00,0
user_85,retiro,13756.24,296226.3,282470.06,2023-01-01 20:47:00,0
user_10,retiro,10768.29,385212.81,374444.52,2023-01-01 20:48:00,0
user_22,retiro,22382.03,337360.19,314978.16000000003,2023-01-01 20:49:00,0
user_0,retiro,14799.55,479083.98,464284.43,2023-01-01 20:50:00,0
user_45,recarga,31350.47,474501.88,505852.35,2023-01-01 20:51:00,0
user_20,retiro,10313.49,216742.2,206428.71000000002,2023-01-01 20:52:00,0
user_89,recarga,18083.74,27504.08,45587.82000000001,2023-01-01 20:53:00,0
user_35,retiro,23435.61,15426.64,-8008.970000000001,2023-01-01 20:54:00,0
user_53,retiro,18453.01,70364.77,51911.76000000001,2023-01-01 20:55:00,0
user_86,recarga,24741.35,46699.73,71441.08,2023-01-01 20:56:00,0
user_56,recarga,24109.16,192949.36,217058.52,2023-01-01 20:57:00,0
user_0,recarga,6210.83,35908.55,42119.380000000005,2023-01-01 20:58:00,0
user_62,retiro,9101.38,316207.88,307106.5,2023-01-01 20:59:00,0
user_53,retiro,24336.21,103185.37,78849.16,2023-01-01 21:00:00,0
user_54,retiro,26980.49,261843.01,234862.52000000002,2023-01-01 21:01:00,0
user_39,recarga,22848.71,60508.6,83357.31,2023-01-01 21:02:00,0
user_14,retiro,4675.1,415587.24,410912.14,2023-01-01 21:03:00,0
user_20,recarga,21834.19,392179.83,414014.02,2023-01-01 21:04:00,0
user_46,retiro,4063.49,199378.74,195315.25,2023-01-01 21:05:00,0
user_72,recarga,17490.29,456190.73,473681.01999999996,2023-01-01 21:06:00,0
user_52,recarga,7013.57,100993.32,108006.89000000001,2023-01-01 21:07:00,0
user_8,recarga,18208.96,408828.99,427037.95,2023-01-01 21:08:00,0
user_73,retiro,12037.8,277469.16,265431.36,2023-01-01 21:09:00,0
user_51,retiro,29445.34,171494.23,142048.89,2023-01-01 21:10:00,0
user_56,recarga,12792.15,51336.86,64129.01,2023-01-01 21:11:00,0
user_25,recarga,25923.41,93942.45,119865.86,2023-01-01 21:12:00,0
user_40,retiro,17439.08,432802.68,415363.6,2023-01-01 21:13:00,0
user_34,recarga,1000.0,307374.18,308374.18,2023-01-01 21:14:00,0
user_62,retiro,32029.56,126176.82,94147.26000000001,2023-01-01 21:15:00,0
user_24,recarga,24584.4,252967.91,277552.31,2023-01-01 21:16:00,0
user_89,recarga,27723.36,62839.97,90563.33,2023-01-01 21:17:00,0
user_74,retiro,9518.4,58432.82,48914.42,2023-01-01 21:18:00,0
user_37,retiro,9349.28,454804.68,445455.39999999997,2023-01-01 21:19:00,0
user_1,recarga,33471.59,234349.58,267821.17,2023-01-01 21:20:00,0
user_6,recarga,26300.93,187167.91,213468.84,2023-01-01 21:21:00,0
user_81,retiro,1000.0,475045.2,474045.2,2023-01-01 21:22:00,0
user_90,recarga,31017.2,205510.33,236527.53,2023-01-01 21:23:00,0
user_33,retiro,6803.31,174758.64,167955.33000000002,2023-01-01 21:24:00,0
user_90,recarga,30748.49,143763.22,174511.71,2023-01-01 21:25:00,0
user_16,recarga,13014.47,286880.78,299895.25,2023-01-01 21:26:00,0
user_42,retiro,4260.94,283621.19,279360.25,2023-01-01 21:27:00,0
user_58,retiro,20154.32,17935.15,-2219.1699999999983,2023-01-01 21:28:00,0
user_50,recarga,23747.79,330490.54,354238.32999999996,2023-01-01 21:29:00,0
user_53,retiro,19011.75,396270.48,377258.73,2023-01-01 21:30:00,0
user_23,recarga,7375.48,311822.63,319198.11,2023-01-01 21:31:00,0
user_24,recarga,21306.75,436245.19,457551.94,2023-01-01 21:32:00,0
user_70,retiro,9260.38,145444.02,136183.63999999998,2023-01-01 21:33:00,0
user_51,retiro,8582.67,104069.91,95487.24,2023-01-01 21:34:00,0
user_69,retiro,6342.24,351666.27,345324.03,2023-01-01 21:35:00,0
user_87,recarga,12046.16,102393.96,114440.12000000001,2023-01-01 21:36:00,0
user_32,recarga,2675040.15,54641.39,2729681.54,2023-01-01 21:37:00,1
user_48,recarga,20726.86,57341.38,78068.23999999999,2023-01-01 21:38:00,0
user_28,recarga,30601.54,386512.81,417114.35,2023-01-01 21:39:00,0
user_62,retiro,16262.21,24081.28,7819.07,2023-01-01 21:40:00,0
user_21,recarga,27395.25,151833.79,179229.04,2023-01-01 21:41:00,0
user_25,retiro,1000.0,73301.34,72301.34,2023-01-01 21:42:00,0
user_27,recarga,12771.99,379905.97,392677.95999999996,2023-01-01 21:43:00,0
user_84,recarga,29281.63,256711.61,285993.24,2023-01-01 21:44:00,0
user_48,recarga,10074.39,110691.28,120765.67,2023-01-01 21:45:00,0
user_70,recarga,20741.52,377701.34,398442.86000000004,2023-01-01 21:46:00,0
user_80,recarga,21774.86,377679.59,399454.45,2023-01-01 21:47:00,0
user_83,retiro,8648.95,266281.1,257632.14999999997,2023-01-01 21:48:00,0
user_48,recarga,29908.0,145166.4,175074.4,2023-01-01 21:49:00,0
user_19,retiro,6250.82,297275.78,291024.96,2023-01-01 21:50:00,0
user_85,recarga,24534.28,467429.75,491964.03,2023-01-01 21:51:00,0
user_91,retiro,28425.89,35301.83,6875.940000000002,2023-01-01 21:52:00,0
user_62,recarga,38563.28,140805.42,179368.7,2023-01-01 21:53:00,0
user_60,retiro,16564.78,149634.91,133070.13,2023-01-01 21:54:00,0
user_48,recarga,29194.29,319587.72,348782.00999999995,2023-01-01 21:55:00,0
user_70,retiro,22821.49,329070.55,306249.06,2023-01-01 21:56:00,0
user_0,retiro,18232.41,111094.54,92862.12999999999,2023-01-01 21:57:00,0
user_95,recarga,19509.21,115889.29,135398.5,2023-01-01 21:58:00,0
user_12,recarga,26358.21,464824.22,491182.43,2023-01-01 21:59:00,0
user_93,recarga,30515.81,380586.42,411102.23,2023-01-01 22:00:00,0
user_86,retiro,14702.19,467792.15,453089.96,2023-01-01 22:01:00,0
user_50,recarga,25809.62,416534.86,442344.48,2023-01-01 22:02:00,0
user_55,recarga,40006.26,207037.81,247044.07,2023-01-01 22:03:00,0
user_82,recarga,18644.12,69734.74,88378.86,2023-01-01 22:04:00,0
user_61,recarga,30131.9,318479.68,348611.58,2023-01-01 22:05:00,0
user_31,retiro,9303.41,182475.62,173172.21,2023-01-01 22:06:00,0
user_29,recarga,24440.66,218451.88,242892.54,2023-01-01 22:07:00,0
user_28,retiro,19304.44,218681.07,199376.63,2023-01-01 22:08:00,0
user_48,retiro,13981.68,468894.61,454912.93,2023-01-01 22:09:00,0
user_44,recarga,12917.64,43742.59,56660.229999999996,2023-01-01 22:10:00,0
user_92,retiro,27049.25,104620.84,77571.59,2023-01-01 22:11:00,0
user_29,recarga,27482.81,307892.01,335374.82,2023-01-01 22:12:00,0
user_15,retiro,3518.38,443041.45,439523.07,2023-01-01 22:13:00,0
user_39,recarga,1579.17,459791.9,461371.07,2023-01-01 22:14:00,0
user_18,retiro,19290.04,283759.53,264469.49000000005,2023-01-01 22:15:00,0
user_17,recarga,11817.68,26935.0,38752.68,2023-01-01 22:16:00,0
user_0,recarga,18880.73,187811.71,206692.44,2023-01-01 22:17:00,0
user_77,recarga,12354.53,460228.31,472582.84,2023-01-01 22:18:00,0
user_46,recarga,26459.12,254972.6,281431.72000000003,2023-01-01 22:19:00,0
user_65,retiro,16559.57,366040.51,349480.94,2023-01-01 22:20:00,0
user_91,recarga,33336.7,141904.78,175241.47999999998,2023-01-01 22:21:00,0
user_93,retiro,26573.93,22253.42,-4320.510000000002,2023-01-01 22:22:00,0
user_37,recarga,30841.61,293396.49,324238.1,2023-01-01 22:23:00,0
user_50,retiro,24848.18,419140.69,394292.51,2023-01-01 22:24:00,0
user_62,recarga,18483.46,495231.66,513715.12,2023-01-01 22:25:00,0
user_3,recarga,8330.12,424847.28,433177.4,2023-01-01 22:26:00,0
user_0,recarga,32068.99,281457.24,313526.23,2023-01-01 22:27:00,0
user_7,retiro,4742.3,308276.52,303534.22000000003,2023-01-01 22:28:00,0
user_28,recarga,16514.02,413840.38,430354.4,2023-01-01 22:29:00,0
user_54,retiro,15784.86,19707.24,3922.380000000001,2023-01-01 22:30:00,0
user_2,retiro,25800.75,476305.73,450504.98,2023-01-01 22:31:00,0
user_31,recarga,13498.28,270298.41,283796.69,2023-01-01 22:32:00,0
user_9,retiro,4616.31,476505.6,471889.29,2023-01-01 22:33:00,0
user_73,recarga,9696.92,384613.9,394310.82,2023-01-01 22:34:00,0
user_82,recarga,22046.18,84635.66,106681.84,2023-01-01 22:35:00,0
user_33,retiro,17346.98,90977.31,73630.33,2023-01-01 22:36:00,0
user_96,retiro,37325.99,183286.53,145960.54,2023-01-01 22:37:00,0
user_86,retiro,16046.55,139354.13,123307.58,2023-01-01 22:38:00,0
user_54,recarga,20376.76,225256.39,245633.15000000002,2023-01-01 22:39:00,0
user_91,recarga,9332.32,305912.9,315245.22000000003,2023-01-01 22:40:00,0
user_31,recarga,22361.84,223923.95,246285.79,2023-01-01 22:41:00,0
user_49,retiro,13750.12,37646.09,23895.969999999994,2023-01-01 22:42:00,0
user_6,recarga,15514.09,488059.49,503573.58,2023-01-01 22:43:00,0
user_92,retiro,8820.66,218309.85,209489.19,2023-01-01 22:44:00,0
user_7,recarga,22734.08,427026.75,449760.83,2023-01-01 22:45:00,0
user_64,recarga,12365.12,46237.6,58602.72,2023-01-01 22:46:00,0
user_56,recarga,2669.86,406931.79,409601.64999999997,2023-01-01 22:47:00,0
user_66,recarga,20220.99,94968.27,115189.26000000001,2023-01-01 22:48:00,0
user_87,recarga,7609.77,342908.42,350518.19,2023-01-01 22:49:00,0
user_86,retiro,11552.48,334285.28,322732.80000000005,2023-01-01 22:50:00,0
user_58,retiro,1000.0,455805.29,454805.29,2023-01-01 22:51:00,0
user_71,recarga,18370.91,167131.57,185502.48,2023-01-01 22:52:00,0
user_53,recarga,11336.63,63390.28,74726.91,2023-01-01 22:53:00,0
user_66,recarga,22289.4,433637.25,455926.65,2023-01-01 22:54:00,0
user_50,retiro,17831.42,172472.99,154641.57,2023-01-01 22:55:00,0
user_96,recarga,22398.29,123941.56,146339.85,2023-01-01 22:56:00,0
user_91,retiro,10430.16,248242.22,237812.06,2023-01-01 22:57:00,0
user_7,recarga,3946.17,81606.49,85552.66,2023-01-01 22:58:00,0
user_33,recarga,32932.37,155512.04,188444.41,2023-01-01 22:59:00,0
user_34,retiro,15930.36,198787.51,182857.15000000002,2023-01-01 23:00:00,0
user_95,recarga,10492.09,145855.09,156347.18,2023-01-01 23:01:00,0
user_87,recarga,19882.42,230627.16,250509.58000000002,2023-01-01 23:02:00,0
user_77,recarga,21782.91,198478.83,220261.74,2023-01-01 23:03:00,0
user_31,recarga,19606.6,389549.61,409156.20999999996,2023-01-01 23:04:00,0
user_45,recarga,37930.61,460020.25,497950.86,2023-01-01 23:05:00,0
user_15,retiro,16492.77,59452.38,42959.61,2023-01-01 23:06:00,0
user_67,retiro,12307.16,413418.25,401111.09,2023-01-01 23:07:00,0
user_36,recarga,1000.0,466567.89,467567.89,2023-01-01 23:08:00,0
user_53,retiro,28615.16,346440.44,317825.28,2023-01-01 23:09:00,0
user_84,recarga,25440.15,498245.64,523685.79000000004,2023-01-01 23:10:00,0
user_13,recarga,23615.99,174171.07,197787.06,2023-01-01 23:11:00,0
user_94,recarga,17108.76,416851.87,433960.63,2023-01-01 23:12:00,0
user_54,recarga,3595393.57,340114.23,3935507.8,2023-01-01 23:13:00,1
user_47,recarga,17035.5,168480.11,185515.61,2023-01-01 23:14:00,0
user_81,retiro,3257.49,355291.48,352033.99,2023-01-01 23:15:00,0
user_6,recarga,31072.94,259714.7,290787.64,2023-01-01 23:16:00,0
user_73,recarga,10688.12,102597.21,113285.33,2023-01-01 23:17:00,0
user_6,recarga,17123.63,95201.04,112324.67,2023-01-01 23:18:00,0
user_32,retiro,8944.11,359565.43,350621.32,2023-01-01 23:19:00,0
user_22,retiro,22447.67,358845.93,336398.26,2023-01-01 23:20:00,0
user_84,recarga,11865.58,270079.14,281944.72000000003,2023-01-01 23:21:00,0
user_18,recarga,30976.63,255693.68,286670.31,2023-01-01 23:22:00,0
user_18,recarga,5339.4,98218.84,103558.23999999999,2023-01-01 23:23:00,0
user_35,recarga,32435.46,220350.2,252785.66,2023-01-01 23:24:00,0
user_28,recarga,28518.83,436984.79,465503.62,2023-01-01 23:25:00,0
user_59,recarga,18443.42,428816.38,447259.8,2023-01-01 23:26:00,0
user_81,recarga,29166.74,333850.26,363017.0,2023-01-01 23:27:00,0
user_1,recarga,14990.59,498704.77,513695.36000000004,2023-01-01 23:28:00,0
user_0,recarga,10771.87,447657.39,458429.26,2023-01-01 23:29:00,0
user_46,retiro,15096.2,81162.91,66066.71,2023-01-01 23:30:00,0
user_68,retiro,20320.09,205576.84,185256.75,2023-01-01 23:31:00,0
user_19,recarga,26770.02,74649.37,101419.39,2023-01-01 23:32:00,0
user_10,recarga,31088.41,238383.91,269472.32,2023-01-01 23:33:00,0
user_1,recarga,28063.32,390427.58,418490.9,2023-01-01 23:34:00,0
user_66,recarga,25992.72,86336.47,112329.19,2023-01-01 23:35:00,0
user_86,retiro,23394.92,441406.8,418011.88,2023-01-01 23:36:00,0
user_11,recarga,30574.53,288838.2,319412.73,2023-01-01 23:37:00,0
user_19,retiro,11456.07,376982.78,365526.71,2023-01-01 23:38:00,0
user_4,retiro,20515.46,32126.35,11610.89,2023-01-01 23:39:00,0
user_36,recarga,6310.59,55980.7,62291.28999999999,2023-01-01 23:40:00,0
user_37,recarga,23181.27,314221.98,337403.25,2023-01-01 23:41:00,0
user_93,recarga,30283.38,420714.04,450997.42,2023-01-01 23:42:00,0
user_8,recarga,8992.78,438193.89,447186.67000000004,2023-01-01 23:43:00,0
user_97,recarga,17709.43,347300.97,365010.39999999997,2023-01-01 23:44:00,0
user_52,recarga,24253.73,108459.97,132713.7,2023-01-01 23:45:00,0
user_43,retiro,12234.21,105560.64,93326.43,2023-01-01 23:46:00,0
user_98,recarga,8414.31,441867.75,450282.06,2023-01-01 23:47:00,0
user_85,recarga,27934.52,65485.34,93419.86,2023-01-01 23:48:00,0
user_23,retiro,1000.0,346174.72,345174.72,2023-01-01 23:49:00,0
user_80,retiro,31195.58,271418.35,240222.76999999996,2023-01-01 23:50:00,0
user_73,recarga,10819.92,216495.85,227315.77000000002,2023-01-01 23:51:00,0
user_29,retiro,18809.65,225763.94,206954.29,2023-01-01 23:52:00,0
user_58,recarga,24991.06,473151.61,498142.67,2023-01-01 23:53:00,0
user_86,recarga,17722.29,432107.17,449829.45999999996,2023-01-01 23:54:00,0
user_95,recarga,27142.37,433842.09,460984.46,2023-01-01 23:55:00,0
user_80,recarga,8781.51,209242.97,218024.48,2023-01-01 23:56:00,0
user_80,retiro,6396.19,62420.79,56024.6,2023-01-01 23:57:00,0
user_13,retiro,6135.56,498941.32,492805.76,2023-01-01 23:58:00,0
user_8,retiro,4640.8,81218.11,76577.31,2023-01-01 23:59:00,0
user_39,recarga,35062.33,262635.34,297697.67000000004,2023-01-02 00:00:00,0
user_65,recarga,23399.05,139663.4,163062.44999999998,2023-01-02 00:01:00,0
user_24,recarga,27654.31,260264.0,287918.31,2023-01-02 00:02:00,0
user_72,recarga,31561.36,159417.27,190978.63,2023-01-02 00:03:00,0
user_21,retiro,19334.41,449474.45,430140.04000000004,2023-01-02 00:04:00,0
user_3,retiro,27357.4,484487.38,457129.98,2023-01-02 00:05:00,0
user_25,recarga,27251.6,210931.5,238183.1,2023-01-02 00:06:00,0
user_57,recarga,1899.57,44392.92,46292.49,2023-01-02 00:07:00,0
user_28,recarga,23937.66,335034.69,358972.35,2023-01-02 00:08:00,0
user_97,recarga,37324.85,194546.53,231871.38,2023-01-02 00:09:00,0
user_86,recarga,13046.23,493124.64,506170.87,2023-01-02 00:10:00,0
user_36,recarga,29154.54,53793.64,82948.18,2023-01-02 00:11:00,0
user_74,recarga,37729.84,68371.96,106101.8,2023-01-02 00:12:00,0
user_69,recarga,26892.07,352717.33,379609.4,2023-01-02 00:13:00,0
user_17,recarga,30254.07,381738.31,411992.38,2023-01-02 00:14:00,0
user_84,recarga,4305.28,240837.24,245142.52,2023-01-02 00:15:00,0
user_41,retiro,23985.52,145859.66,121874.14,2023-01-02 00:16:00,0
user_99,recarga,34297.35,161806.92,196104.27000000002,2023-01-02 00:17:00,0
user_40,retiro,17283.68,175606.75,158323.07,2023-01-02 00:18:00,0
user_37,recarga,24960.21,120388.18,145348.38999999998,2023-01-02 00:19:00,0
user_33,recarga,17353.88,426814.85,444168.73,2023-01-02 00:20:00,0
user_16,recarga,22846.21,41887.83,64734.04,2023-01-02 00:21:00,0
user_36,recarga,37381.47,209566.13,246947.6,2023-01-02 00:22:00,0
user_24,retiro,26664.6,376325.54,349660.94,2023-01-02 00:23:00,0
user_75,recarga,26992.51,11874.48,38866.99,2023-01-02 00:24:00,0
user_86,retiro,12904.35,440235.93,427331.58,2023-01-02 00:25:00,0
